1.163026434369385242e-03,2.175672166049480438e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.575591579079627991e-02,3.163903206586837769e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.567730680108070374e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.386273071169853210e-02,0.000000000000000000e+00,1.336325891315937042e-02,2.923197858035564423e-02,2.439663559198379517e-02,0.000000000000000000e+00,3.712587803602218628e-02,1.900082081556320190e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.836954064667224884e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.919399041682481766e-03,5.639777053147554398e-03,1.075116079300642014e-02,2.412695996463298798e-02,0.000000000000000000e+00,3.699188679456710815e-02,2.049424871802330017e-02,2.693314664065837860e-02,4.536339268088340759e-02,0.000000000000000000e+00,1.275835651904344559e-02,1.626360788941383362e-02,1.115029025822877884e-02,2.919217571616172791e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.652587927877902985e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.809379436075687408e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.745422348380088806e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.935668406076729298e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.840410709381103516e-02,3.015873208642005920e-02,1.926891319453716278e-02,0.000000000000000000e+00,2.702494710683822632e-02,2.049452811479568481e-02,3.994155675172805786e-02,1.155444141477346420e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.301288954913616180e-02,1.049054041504859924e-02,0.000000000000000000e+00,1.446463912725448608e-02,7.539977319538593292e-03,2.519045397639274597e-02,3.233205899596214294e-02,0.000000000000000000e+00,1.579378917813301086e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.542029879987239838e-02,1.794321142369881272e-04,2.351368404924869537e-02,0.000000000000000000e+00,2.398948557674884796e-02,0.000000000000000000e+00,1.757549121975898743e-02,2.835329622030258179e-03,2.085890620946884155e-03,3.359759971499443054e-02,0.000000000000000000e+00
1.209664274938404560e-03,2.425152622163295746e-02,3.473248565569519997e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.334838919341564178e-02,3.285657241940498352e-02,2.256156131625175476e-02,8.713380666449666023e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.372897744178771973e-02,0.000000000000000000e+00,1.278295088559389114e-02,8.257831446826457977e-03,2.334757894277572632e-02,2.502168715000152588e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.113234601914882660e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.765424571931362152e-02,0.000000000000000000e+00,7.267619483172893524e-03,6.532346364110708237e-03,1.263832673430442810e-02,0.000000000000000000e+00,1.166380103677511215e-02,4.133037850260734558e-02,1.956530101597309113e-02,0.000000000000000000e+00,4.605639725923538208e-02,2.628774568438529968e-02,0.000000000000000000e+00,1.742348633706569672e-02,0.000000000000000000e+00,2.752081258222460747e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.757867634296417236e-02,0.000000000000000000e+00,2.147171273827552795e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.963852882385253906e-02,3.311218693852424622e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.653950288891792297e-02,0.000000000000000000e+00,3.467886149883270264e-02,0.000000000000000000e+00,6.752512417733669281e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.735983788967132568e-02,3.435566276311874390e-02,0.000000000000000000e+00,2.452509663999080658e-02,4.293284937739372253e-02,1.231986656785011292e-02,3.448899602517485619e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.704330533742904663e-02,1.068333256989717484e-02,4.074831306934356689e-02,1.650109328329563141e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.485079482197761536e-02,1.345158554613590240e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.367477491497993469e-02,2.689380571246147156e-02,0.000000000000000000e+00,2.536512166261672974e-02,2.309195138514041901e-02,0.000000000000000000e+00,3.081730380654335022e-02,0.000000000000000000e+00,2.576192142441868782e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.451033728197216988e-03
1.218176446855068207e-03,0.000000000000000000e+00,3.413133323192596436e-03,3.416761010885238647e-02,1.458051055669784546e-02,0.000000000000000000e+00,3.254844248294830322e-02,2.288151159882545471e-02,1.085459603928029537e-03,3.568466380238533020e-02,0.000000000000000000e+00,4.294606391340494156e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.165549922734498978e-02,8.016304112970829010e-03,0.000000000000000000e+00,2.430736646056175232e-02,1.784793473780155182e-02,1.605208031833171844e-02,0.000000000000000000e+00,2.618413791060447693e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.972791738808155060e-02,7.756446022540330887e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.078188538551330566e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.591342225670814514e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.089748460799455643e-02,4.071113839745521545e-02,1.912408135831356049e-02,0.000000000000000000e+00,4.539780318737030029e-02,2.601948194205760956e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.343072021380066872e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.799231208860874176e-02,3.893442079424858093e-02,0.000000000000000000e+00,2.846604958176612854e-02,5.365459248423576355e-03,0.000000000000000000e+00,2.983352169394493103e-02,2.799766836687922478e-03,0.000000000000000000e+00,3.507073596119880676e-02,2.814559265971183777e-02,0.000000000000000000e+00,7.570952293463051319e-04,0.000000000000000000e+00,3.188120573759078979e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.601528492756187916e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.627282612025737762e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.394116252660751343e-02,0.000000000000000000e+00,3.342531621456146240e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.191805422306060791e-02,1.669210754334926605e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.562792763113975525e-02,0.000000000000000000e+00,1.589617505669593811e-02,8.849869482219219208e-03,0.000000000000000000e+00,2.722362242639064789e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.519695460796356201e-02,2.989421226084232330e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.947972341440618038e-03,3.677511215209960938e-02,2.285603201016783714e-03
9.282443206757307053e-04,2.063800767064094543e-02,3.226229920983314514e-03,0.000000000000000000e+00,1.354264933615922928e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.178834378719329834e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.350205253809690475e-03,3.924033045768737793e-02,1.173670683056116104e-02,1.139169558882713318e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.393685117363929749e-02,2.771170064806938171e-02,2.425435744225978851e-02,0.000000000000000000e+00,3.640867397189140320e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.958853915333747864e-02,0.000000000000000000e+00,3.701276332139968872e-02,1.766232214868068695e-02,0.000000000000000000e+00,9.535063989460468292e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.266665361821651459e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.371620759367942810e-02,1.349426619708538055e-02,0.000000000000000000e+00,1.081289350986480713e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.883791178464889526e-02,1.637451536953449249e-02,3.573461994528770447e-02,1.945081353187561035e-02,2.518643997609615326e-02,4.775980021804571152e-03,0.000000000000000000e+00,2.678882330656051636e-02,0.000000000000000000e+00,3.837757930159568787e-02,0.000000000000000000e+00,2.647579833865165710e-02,2.645126543939113617e-02,7.104092510417103767e-04,0.000000000000000000e+00,2.978020161390304565e-02,0.000000000000000000e+00,3.210837487131357193e-03,3.168707340955734253e-02,0.000000000000000000e+00,5.847134743817150593e-04,0.000000000000000000e+00,2.794072218239307404e-02,0.000000000000000000e+00,2.990256063640117645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.099528279155492783e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.994006291031837463e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.698422387242317200e-02,0.000000000000000000e+00,6.951722782105207443e-03,2.381399087607860565e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.518096216022968292e-02,0.000000000000000000e+00,2.089400216937065125e-02,2.443035691976547241e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.779648102819919586e-02,1.969687175005674362e-03,0.000000000000000000e+00,3.220751881599426270e-02,3.922696225345134735e-03
0.000000000000000000e+00,0.000000000000000000e+00,3.703837515786290169e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.322231046855449677e-02,0.000000000000000000e+00,3.288936242461204529e-02,0.000000000000000000e+00,3.551613073796033859e-03,4.081521183252334595e-02,0.000000000000000000e+00,1.116868481040000916e-02,7.809966336935758591e-03,0.000000000000000000e+00,2.288062125444412231e-02,1.316053420305252075e-02,1.260994095355272293e-02,2.848394773900508881e-02,0.000000000000000000e+00,2.444203570485115051e-02,0.000000000000000000e+00,1.811636798083782196e-02,5.306652281433343887e-03,3.144719079136848450e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.805689280852675438e-03,0.000000000000000000e+00,2.342163585126399994e-02,1.102676428854465485e-02,0.000000000000000000e+00,1.916566491127014160e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.396363206207752228e-02,1.835376769304275513e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.426349163055419922e-02,3.006109967827796936e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.987143419682979584e-02,2.582107111811637878e-02,0.000000000000000000e+00,2.003846690058708191e-03,2.733616344630718231e-02,0.000000000000000000e+00,3.806633874773979187e-02,3.226538002490997314e-02,2.567845582962036133e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.320619352161884308e-03,2.940345183014869690e-02,0.000000000000000000e+00,1.070310245268046856e-03,0.000000000000000000e+00,1.399128814227879047e-03,0.000000000000000000e+00,3.748452663421630859e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.136176615953445435e-02,0.000000000000000000e+00,1.842266879975795746e-02,3.914921358227729797e-02,1.041232887655496597e-02,2.963896840810775757e-03,0.000000000000000000e+00,3.995364904403686523e-02,2.515373565256595612e-02,8.601562120020389557e-03,0.000000000000000000e+00,1.340096164494752884e-02,6.942956242710351944e-03,2.393128536641597748e-02,3.294097632169723511e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.437361888587474823e-02,2.819975279271602631e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.800884841941297054e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.199022099375724792e-02,3.703553695231676102e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.997348457574844360e-02,2.457011491060256958e-02,0.000000000000000000e+00,3.444883599877357483e-02,0.000000000000000000e+00,3.599173389375209808e-03,4.193185269832611084e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.126907981932163239e-03,0.000000000000000000e+00,2.376800030469894409e-02,1.368915569037199020e-02,1.308770198374986649e-02,2.940539643168449402e-02,2.451355382800102234e-02,2.546504326164722443e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.180434554815292358e-02,0.000000000000000000e+00,3.874626755714416504e-02,1.863303594291210175e-02,2.108487067744135857e-03,7.141397800296545029e-03,3.991326782852411270e-03,1.132628414779901505e-02,2.481463924050331116e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.252033680677413940e-02,0.000000000000000000e+00,1.468226220458745956e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.624637680128216743e-03,2.222287841141223907e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.758662566542625427e-02,2.065976522862911224e-02,2.731564827263355255e-02,0.000000000000000000e+00,1.826153136789798737e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.005149006843566895e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.650866125710308552e-04,0.000000000000000000e+00,2.967945486307144165e-02,1.502687949687242508e-02,3.564783139154314995e-03,0.000000000000000000e+00,1.795893418602645397e-03,5.711638368666172028e-04,3.885951265692710876e-02,2.916550077497959137e-02,0.000000000000000000e+00,3.187970817089080811e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.115248844027519226e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.833108633756637573e-03,4.161949455738067627e-02,0.000000000000000000e+00,9.273706935346126556e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.444792892783880234e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.062409237027168274e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.544442377984523773e-02,1.992456987500190735e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.817107549868524075e-03,3.789127990603446960e-02,0.000000000000000000e+00
0.000000000000000000e+00,2.482637017965316772e-02,3.824421204626560211e-03,3.420305624604225159e-02,0.000000000000000000e+00,2.702321857213973999e-02,0.000000000000000000e+00,2.379314415156841278e-02,0.000000000000000000e+00,3.721234574913978577e-02,3.039197996258735657e-02,3.868789412081241608e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.376358885318040848e-02,9.061723016202449799e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.695591956377029419e-02,3.233940154314041138e-02,2.577163651585578918e-02,0.000000000000000000e+00,4.138187691569328308e-02,0.000000000000000000e+00,6.015871651470661163e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.714570146054029465e-03,1.238736696541309357e-02,0.000000000000000000e+00,1.340725459158420563e-02,0.000000000000000000e+00,1.309573557227849960e-02,0.000000000000000000e+00,1.837750524282455444e-02,0.000000000000000000e+00,4.852837696671485901e-02,2.731113322079181671e-02,1.129218097776174545e-02,1.837313733994960785e-02,0.000000000000000000e+00,3.141055116429924965e-03,0.000000000000000000e+00,3.424152359366416931e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.914959564805030823e-02,0.000000000000000000e+00,3.661654656752943993e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.904312498867511749e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.287962079048156738e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.661002218723297119e-02,1.345992088317871094e-03,7.437852327711880207e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.222701929509639740e-02,0.000000000000000000e+00,1.029035635292530060e-02,0.000000000000000000e+00,2.782315015792846680e-02,0.000000000000000000e+00,4.133260250091552734e-02,0.000000000000000000e+00,8.395726792514324188e-03,0.000000000000000000e+00,3.622859343886375427e-02,1.134839653968811035e-02,1.721771806478500366e-02,9.845924563705921173e-03,2.481222897768020630e-02,2.845441177487373352e-02,1.916554174385964870e-04,2.468872256577014923e-02,2.906893752515316010e-02,2.698641642928123474e-02,0.000000000000000000e+00,2.208983525633811951e-02,0.000000000000000000e+00,2.261333400383591652e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.078240573406219482e-03,0.000000000000000000e+00,4.710488487035036087e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.707966975867748260e-02,3.366946801543235779e-02,2.646977640688419342e-02,1.034822431392967701e-03,3.924023360013961792e-02,0.000000000000000000e+00,4.050727002322673798e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.717701368033885956e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.737402357161045074e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.122229710221290588e-02,7.468929048627614975e-03,3.572519123554229736e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.693033777177333832e-03,0.000000000000000000e+00,5.137658677995204926e-03,0.000000000000000000e+00,2.680846676230430603e-02,1.294363941997289658e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.885492101311683655e-02,0.000000000000000000e+00,1.555524114519357681e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.961696706712245941e-02,0.000000000000000000e+00,2.315790764987468719e-02,3.063471801578998566e-02,5.557657219469547272e-03,2.832969417795538902e-03,3.163099288940429688e-02,3.066645469516515732e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.458290547132492065e-02,1.713677868247032166e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.020742977038025856e-03,0.000000000000000000e+00,4.351983964443206787e-02,3.248526528477668762e-02,2.161571010947227478e-02,3.567210957407951355e-02,2.965760231018066406e-02,2.341893687844276428e-02,4.453327134251594543e-02,1.200711168348789215e-02,3.635145258158445358e-03,1.427058223634958267e-02,0.000000000000000000e+00,2.090756781399250031e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.669380068778991699e-02,8.671281859278678894e-03,2.832410298287868500e-02,0.000000000000000000e+00,1.318389736115932465e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.877977676689624786e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.689263038337230682e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.008293010294437408e-02,2.860599430277943611e-03,0.000000000000000000e+00,4.068895429372787476e-02,3.566230181604623795e-03
0.000000000000000000e+00,0.000000000000000000e+00,3.649854799732565880e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.479143440723419189e-02,3.306026011705398560e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.811613306403160095e-02,3.832722548395395279e-03,0.000000000000000000e+00,2.044998295605182648e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.249843627214431763e-02,2.387221157550811768e-02,1.626247353851795197e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.619901463389396667e-02,0.000000000000000000e+00,5.214604083448648453e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.537173613905906677e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.623768083751201630e-03,1.053421013057231903e-02,2.438200823962688446e-02,0.000000000000000000e+00,3.611461073160171509e-02,2.122850343585014343e-02,2.624965645372867584e-02,4.690194502472877502e-02,2.505630813539028168e-02,1.530939247459173203e-02,1.642108149826526642e-02,1.146121695637702942e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.094480745494365692e-02,1.770301163196563721e-02,3.707495704293251038e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.908962149173021317e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.412242606282234192e-02,0.000000000000000000e+00,3.063288517296314240e-02,7.519005448557436466e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.384157270193099976e-02,1.619171467609703541e-03,6.187023245729506016e-04,0.000000000000000000e+00,3.085083141922950745e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.238221652805805206e-02,0.000000000000000000e+00,1.171716768294572830e-02,0.000000000000000000e+00,1.082096807658672333e-02,4.206861928105354309e-02,0.000000000000000000e+00,1.036003325134515762e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.898000068962574005e-03,0.000000000000000000e+00,3.496584668755531311e-02,1.221043057739734650e-02,1.620629429817199707e-02,0.000000000000000000e+00,2.276391722261905670e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.556947432458400726e-02,2.422925084829330444e-02,2.497732825577259064e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.226897282525897026e-03,0.000000000000000000e+00,3.465939685702323914e-02,4.273325204849243164e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.148742765188217163e-02,2.233046106994152069e-02,8.821218507364392281e-04,0.000000000000000000e+00,2.610069885849952698e-02,0.000000000000000000e+00,4.184301942586898804e-02,1.107450295239686966e-02,1.123566925525665283e-02,7.935697212815284729e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.559722378849983215e-02,1.866683550179004669e-02,5.340022500604391098e-03,3.208116441965103149e-02,9.371331892907619476e-03,3.799382969737052917e-02,1.975395902991294861e-02,0.000000000000000000e+00,6.697618402540683746e-03,4.997736308723688126e-03,1.162229757755994797e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.594936825335025787e-02,0.000000000000000000e+00,2.463088557124137878e-02,1.656783558428287506e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.012048289179801941e-02,2.600543387234210968e-02,0.000000000000000000e+00,2.746115904301404953e-03,2.773945778608322144e-02,2.886388916522264481e-03,3.997516632080078125e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.542184293270111084e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.388680845499038696e-03,3.245520591735839844e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.781465440988540649e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.121512010693550110e-02,2.566784806549549103e-02,0.000000000000000000e+00,4.001114889979362488e-02,0.000000000000000000e+00,3.205134766176342964e-03,1.095464453101158142e-02,3.992478922009468079e-02,0.000000000000000000e+00,1.040046010166406631e-02,3.777598589658737183e-02,1.368718780577182770e-02,7.223257329314947128e-03,2.512669377028942108e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.577860862016677856e-02,8.340047672390937805e-03,2.235356904566287994e-02,0.000000000000000000e+00,2.007616567425429821e-04,0.000000000000000000e+00,2.228583768010139465e-02,0.000000000000000000e+00,2.925299108028411865e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.120919758453965187e-03,3.176182508468627930e-02,0.000000000000000000e+00
